date,time,tweet,tweet_id,hashtags,user_id,username,location,num_followers,geo_enabled,long,lat,relevant,neg_sent_score,neu_sent_score,pos_sent_score,compound_sent_score,sent_class,query_location
2022-02-03,05:38:25,a Goalie Save from Arizona Coyotes vs. Calgary Flames #YahooSports #NHL https://t.co/MdeASFdkoG,1489111007049879554,"['YahooSports', 'NHL']",340070780,x3tko,"Bay Area, CA",1436,False,,,0.0,0.0,0.775,0.225,0.4939,positive,
2022-02-03,03:54:41,@TSNSimmer Between the Coyotes and the Senators I always forget those teams exist until I see a score somewhere.,1489084903631245312,[],3069627972,HockeytownWest7,The Golden State,329,True,,,0.0,0.095,0.905,0.0,-0.2263,negative,
2022-02-03,01:59:41,"@ColomboLMS @WaltzingMtilda Around here in SoCal, it's coyotes.  COYOTE SPOTTED!!!   Good night, man. They totally live here and sing songs all night long . . . .",1489055964246396936,[],472566869,OneBrushpopper,Southern California,412,False,,,1.0,0.0,0.873,0.127,0.5826,positive,
2022-02-03,00:37:50,"My brain: Why do you want a Coyote Sona when your Wolf Sona already has coyote colors?? They'd look exactly the same??
Me: https://t.co/rpOQIv9MkP",1489035364945711106,[],1306714726831849472,Wolf_Jaws,"CA, USA",80,False,,,0.0,0.0,0.911,0.089,0.3094,positive,
2022-02-03,00:27:30,"Nothin to see here, just a snickering coyote and a cool as hell demon

Love you @SpadeTale you mean the earth, the sky, and the stars far above to me and everyone we know &lt;3

Thank you again @andreandkarl for the lovely work as always https://t.co/M60mmxw6U4",1489032764506603523,[],3122343036,bonesnakin,Northern California,265,False,,,0.0,0.079,0.702,0.219,0.802,positive,
2022-02-03,00:09:08,"@FlameFluff -does a happy coyote dance-
You've come so far in the time I've seen you around, you look great and I hope you are feeling great aswell!",1489028140869439490,[],3122343036,bonesnakin,Northern California,265,False,,,0.0,0.0,0.581,0.419,0.9485,positive,
2022-02-02,21:08:15,"Coyotes snap Avalanche's 18-game home winning streak, pull off biggest NHL gambling upset in 16 years #CBSSports ... https://t.co/OakGC1XIaw",1488982622881521673,['CBSSports'],340070780,x3tko,"Bay Area, CA",1436,False,,,0.0,0.113,0.739,0.148,0.2023,positive,
2022-02-02,20:08:41,Police Got a Call for a Dog on the Ice. Turns Out It Was Actually a Coyote https://t.co/GB4XFUTTsc,1488967628689494024,[],17379685,NBCLA,Southern California,539600,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2022-02-02,15:13:00,"@MrChris80 The Kings, Ducks, Sharks, Coyotes, Avalanche, Golden Knights, Predators, Stars, Panthers, Lightning....I'm sure I'm forgetting a few...literally do not exist in their current forms without Gretzky breathing life into the Kings.",1488893219400151043,[],286971201,jmenglish27,"Fresno, CA",456,True,,,0.0,0.0,0.931,0.069,0.3182,positive,
2022-02-02,12:40:21,"BRRRRRRR!!! 4:15 AM, AND 45 degrees outside! Dogs had to go out, and I can't let them out when it's dark because we have resident mountain lions &amp; coyotes who hunt at dusk &amp; dawn. So I go out with them. It's times like this I wish my dog was a house cat!",1488854805116186625,[],70051463,samiamnurnot,Sunny Southern California,1160,False,,,1.0,0.0,0.889,0.111,0.7482,positive,
2022-02-02,12:02:28,NHL betting: Arizona Coyotes pull off biggest hockey upset since 2006 #YahooSports #NHL https://t.co/EzimdnVEPb,1488845271698051073,"['YahooSports', 'NHL']",340070780,x3tko,"Bay Area, CA",1436,False,,,0.0,0.167,0.833,0.0,-0.3818,negative,
2022-02-02,06:31:03,"@TheTweetOfJohn It's weird because we have so much wildlife around here, but I've never seen pigs. We have deer, raccoons, turkeys, peacocks, skunks, rabbits, snakes, foxes, mountain lions, squirrels and coyotes, but I've yet to see a feral pig.

I guess I should be glad. They're not friendly.",1488761865018560512,[],87983041,UROCKlive1,Beautiful Northern California,241241,False,,,1.0,0.089,0.837,0.074,0.0536,positive,
2022-02-02,06:26:21,"@mikewinmill @KurtSchlichter Yes they got their disguises at the Acme Disguise store, just like Trudeau &amp; Wyle E. Coyote.",1488760682686283778,[],275191386,SweetJennM,Southern California,82,True,,,0.0,0.165,0.62,0.215,0.296,positive,
2022-02-02,06:12:00,Goodnite! Sweet snoozey subterfuge with dreams of looney birds that run through the desert at unsafe velocities while being chased by an uncoordinated technophile coyote!,1488757071189262342,[],14984357,justintyme,Southern California,316,True,,,0.0,0.0,0.785,0.215,0.7418,positive,
2022-02-02,03:56:40,Mikko Rantanen with a Goal vs. Arizona Coyotes #YahooSports #NHL https://t.co/dn6lOAE8sI,1488723014107549698,"['YahooSports', 'NHL']",340070780,x3tko,"Bay Area, CA",1436,False,,,0.0,0.0,1.0,0.0,0.0,neutral,
2022-02-02,02:33:21,"@KerithBurke Coyote gave @KerithBurke the same energy Porter tried on Curry last night. 
Lesson:  Can't rattle greatness. https://t.co/hUc2Hwql4F",1488702046584774656,[],1085378734729789440,BookOfBarnett,The Golden State,916,True,,,0.0,0.0,0.89,0.11,0.2732,positive,
2022-02-02,02:29:11,@Free2Be555 @CarolDo59851115 I live in the city. No coyotes. Just people!  So https://t.co/TW1k1WiOoo,1488700999275401216,[],822650727734583298,gogoMAGAgo,USA CA,1539,False,,,1.0,0.172,0.828,0.0,-0.3595,negative,
2022-02-02,02:24:33,@ashfall_coyote Wouldn’t even consider it myself unless I had some swinging dick ribbons with some V-devices.,1488699831275032579,[],496683392,SpotGideon,"Bay Area, CA ",5376,True,,,0.0,0.18,0.82,0.0,-0.5106,negative,
2022-02-01,22:28:22,"@GrantBrisbee The funny thing is we are currently being terrorized by murderous coyotes again, who probably will just eat the pigs anyway.",1488640396032831491,[],43425067,melissalockard,"Bay Area, CA",13032,False,,,0.0,0.275,0.629,0.096,-0.7506,negative,
2022-02-01,22:25:00,"The Coyotes really should move. Quebec, maybe? Or Windsor? https://t.co/Aiqe6Bjolj",1488639546350657540,[],188106899,dilanesper,Southern California,1056,False,,,0.0,0.0,1.0,0.0,0.0,neutral,
2022-02-01,20:55:37,Coyotes beat Bullard last night 52-50. Trailing by 18 the girls kept fighting and sophomore Rhynne Mitchell had another fantastic game scoring 28! @ErikaPerez2022 @MHScoyoteAD @MadTrib @maderacoyotes1 @PAGMETER https://t.co/xHOurBnEDl,1488617056018731008,[],856380345330970624,vperez1263,,129,True,,,0.0,0.075,0.809,0.117,0.3382,positive,
2022-02-01,19:14:37,"still thinking about that little coyote that me wanted me to pet them, wish I took u home instead little guy",1488591636518998016,[],1045428765650604032,alex_serrano__,fresno,716,True,,,1.0,0.0,0.881,0.119,0.4019,positive,
2022-02-01,19:11:16,"coyotes are so cute &amp; nice, wish I had one",1488590791723208706,[],1045428765650604032,alex_serrano__,fresno,716,True,,,0.0,0.0,0.421,0.579,0.8635,positive,
2022-02-01,16:58:44,"@AizelKonArt I’m in the same boat for bringing home a 5+ yo cat home soon. I live in Tahoe currently, &amp; worry about keeping them indoors as many local pets become coyote snacks otherwise.😓

I’ve only ever had in/outdoor cats in SoCal… To ease my Anxiety… https://t.co/vl8Vz4nKDN",1488557440186531842,[],1260787227795140608,divine_dx,"Tahoe, CA",115,False,,,1.0,0.101,0.854,0.044,-0.4939,negative,
2022-02-01,15:41:06,Five coyotes were hanging out along our backyard fence this morning. Looks like we’ll need to keep our small pets on lockdown! https://t.co/DjYcM6hsNj,1488537904863404033,[],536277745,MilnerJoseph,Northern California,81,True,,,1.0,0.0,0.887,0.113,0.4199,positive,
2022-02-01,08:09:40,"I pull up to my house and I see a cat walking on the sidewalk so I’m like wassup kitty then, outta nowhere, the kitty takes off down the street and half a second later either a fox or coyote or something came around the corner MOVIN😅 I’ve never closed the garage so quick",1488424297047592964,[],434674262,mike_wagaman,"Bay Area, CA",533,False,,,1.0,0.0,0.914,0.086,0.6461,positive,
2022-02-01,07:12:39,@CoachNainoa @PAGMETER @FresnoBeeSports @paulmeadors She scored 28 tonight in the Coyotes game vs Bullard!! Girls were down 18 and came back to win 52-50!,1488409945842147328,[],856380345330970624,vperez1263,,129,True,,,0.0,0.0,0.831,0.169,0.6884,positive,
2022-02-01,03:02:37,"-Best Drama Nominees 2021-
1883
Blindspotting
BMF
Coyote
For All Mankind
Heels
Mythic Quest
Red Election
Succession
The Morning Show
The Stand
Y: The Last Man
Your Honor",1488347026072899585,[],263418950,lylastermind,"Bay Area, CA",95,True,,,0.0,0.0,0.731,0.269,0.8481,positive,
2022-02-01,02:52:14,"-Drama: Grounded-
💎Red Election
Succession
Coyote
1883
The Morning Show

-Drama: Fantastical-
💎For All Mankind
The Stand
station eleven
Y: The Last Man
the silent sea

-Drama: Foreign-
💎Red Election
Coyote
Money Heist
Pennyworth
Hanna",1488344411599605761,[],263418950,lylastermind,"Bay Area, CA",95,True,,,0.0,0.0,0.882,0.118,0.5859,positive,
2022-02-01,02:52:14,"-Drama: New-
💎Red Election
Blindspotting
Coyote
Heels
1883

-Drama: Recurring-
💎For All Mankind
Succession
The Morning Show
Mythic Quest
Doom Patrol",1488344410135818244,[],263418950,lylastermind,"Bay Area, CA",95,True,,,0.0,0.106,0.824,0.071,-0.2263,negative,
2022-02-01,00:14:40,@Grimmy_Coyote @ashfall_coyote @Psyolus @rukatiger Get em boys!,1488304757215170562,[],23388025,FlipBunny,"Bay Area, CA",8975,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2022-01-31,18:56:46,I just had a family of five deer on my front yard and a couple nights ago I had a pack of four coyotes. I hope they are never here at the same time! https://t.co/eTr3wGcrb5,1488224757992488960,[],69833091,uscpsycho,Southern California,12872,True,,,1.0,0.0,0.914,0.086,0.4926,positive,
2022-02-09,21:27:14,@Grimmy_Coyote @ThePenDrake Batman gets all his information from blogs and thinkpieces,1491524113466150914,[],731927372488839169,Glimmerstomp,"Bay Area, CA",4039,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-09,21:25:36,@Grimmy_Coyote @ThePenDrake ju(st)ice,1491523702239809537,[],731927372488839169,Glimmerstomp,"Bay Area, CA",4039,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-09,21:23:14,"@ThePenDrake @Grimmy_Coyote and because of your constant habit of somehow appearing at 2 AM contraband deliveries at the docks to dispense justice and lunches

(that was supposed to be punches but I'm leaving it)",1491523106703249410,[],731927372488839169,Glimmerstomp,"Bay Area, CA",4039,False,,,0.0,0.0,0.937,0.062,0.296,positive,fresno
2022-02-09,13:56:16,"Blue Hour at Coyote Buttes

Another photo from my trip to Arizona in the Vermillion Cliffs National Monument. 

https://t.co/2rM26oEfjS https://t.co/SqtuQyT8CZ",1491410625226059777,[],18948774,dubland,Southern California,231,True,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-09,09:04:28,a Goal from Vancouver Canucks vs. Arizona Coyotes #YahooSports #NHL https://t.co/NW6aRGpsSX,1491337192089653250,"['YahooSports', 'NHL']",340070780,x3tko,"Bay Area, CA",1435,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-09,04:02:12,"“Migrants are streaming into the country in droves, assisted by cartel coyotes and left-leaning nonprofits; US Custom and Border Protection officers do next to no enforcing.” https://t.co/NnB2pDruzj",1491261122078404611,[],950976000,FieldRoamer,Southern California,1364,True,,,0.0,0.078,0.922,0.0,-0.296,negative,fresno
2022-02-08,23:02:00,Check out this new painting that I uploaded to https://t.co/TbCH3m93qe,1491185573771595777,[],792207762,zxling1,"San Francisco Bay Area, CA",6062,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-08,22:27:25,Coyote at a fence crossing. Identifying these fence crossings yielded a lot of good captures of most of the wildlife present in the Carrizo Plains and also resulted in less cameras messed by Tule Elk. https://t.co/YjAPUfj8L2,1491176870515458048,[],251056368,pchrysafis,"Fresno, CA",4964,False,,,0.0,0.054,0.871,0.074,0.197,positive,fresno
2022-02-08,19:19:02,"Everyday I wake up, I’m a coyote.",1491129461143605251,[],132573131,SenorGigio,"The Bay, CA",1076,True,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-08,09:15:58,The lesser known ‘wave’ at Coyote Butte North in northern Arizona [OC] [1125x2436] #nature https://t.co/D93IVA6kfz,1490977697375395841,['nature'],4754508920,DailyNatureshot,"Yosemite, California",7753,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-08,03:36:54,Check out this new painting that I uploaded to https://t.co/TbCH3m9BfM,1490892366353661952,[],792207762,zxling1,"San Francisco Bay Area, CA",6062,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-08,02:30:30,"@Chicane_Coyote Very good video. As an owner of a used car dealer, the same stuff happens here at the US Auctions, but it's a little easier to track the history of the car here.
People always ask why I don't get into the import scene and this video is exactly why I never would do it.",1490875656502378496,[],1198866779142930432,shellyakitty,"Bay Area, CA",887,True,,,0.0,0.0,0.91,0.09,0.655,positive,fresno
2022-02-08,01:56:34,"@Chicane_Coyote Kind of surprised with the past increase of car-content that’s focused on auto auction rebuilds and researching an auction car’s history etc, that a JDM car buyer would take a dealer’s word? 

Blinded by dream car I guess, feel awful for how badly that white GT-R owner got boned.",1490867116035035138,[],496683392,SpotGideon,"Bay Area, CA ",5374,True,,,0.0,0.104,0.751,0.145,0.1045,positive,fresno
2022-02-16,07:18:06,"@Resister2022 @StephenKing Oh, Mr King, coyotes are smarter and not evil.",1493847136651251712,[],18051316,cynharrer,Northern California,331,True,,,0.0,0.0,0.58,0.42,0.7591,positive,fresno
2022-02-16,00:59:55,@DeaconBlues0 I called my County wildlife rescue and what I thought was a lost coyote but they said leave them alone. They know their way back. Don’t follow the coyote and don’t feed it. Unless it’s injured we don’t come out,1493751965326528512,[],1328851124183465984,CarrieIaggi,"San Francisco Bay Area, CA",1638,False,,,1.0,0.191,0.764,0.046,-0.705,negative,fresno
2022-02-16,00:02:49,Not a dog… #wildlife #coyote https://t.co/JAYluXSHa6,1493737596614103041,"['wildlife', 'coyote']",2779121137,LRameyPhotos,"Malibu, CA",354,True,,,1.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-15,20:26:19,Coyote Complex Baby!!! https://t.co/RVNCzBZ1cU,1493683110382223362,[],1481532997,Sam_Adams_4,"Bay Area, CA",695,True,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-15,13:13:53,"@Percifer @RGE_McC @ProtectaPet We have coyotes here in California, and the rare Bobcat, Cougars, and traffic
So glad he's home.
Did he have that bell on? That would have prevented him from hunting anything but insects, poor boy.
IMO suggest never letting him out unsupervised again.
I've lost too many friends.",1493574284232462338,[],65003619,jonygitar,"SF,CA,USA",1390,True,,,1.0,0.117,0.757,0.126,-0.1197,negative,fresno
2022-02-15,07:03:13,"@CodyVella What's that hold, 2000 people?! We went to a Blue Jackets-Coyotes game at the Jobing dot com/Gila River Stadium once years ago. Felt like it was under 2K in attendance that day 😂😢🏒",1493481003536433154,[],44441471,ArtWong128,Southern California,817,True,,,0.0,0.101,0.766,0.133,0.3802,positive,fresno
2022-02-15,05:14:19,@JeanO_Appleseed I am amazed by your calm optimism in all things (except coyotes). Best of luck.,1493453600063848453,[],374764774,mazythepig,Southern California,227,False,,,0.0,0.0,0.404,0.596,0.9451,positive,fresno
2022-02-15,02:41:17,"@rrrubenstein We're volunteering in Northern California. View out our front window. Sandhill cranes, magpies, owls, doves. In the hills, coyote, black bear, bobcat, cougar, wolf, black-tail deer. Good neighborhood. https://t.co/7fpyjGfe6J",1493415087901589507,[],15986434,Chimaera000,The Far Corner,1584,True,,,1.0,0.0,0.909,0.091,0.4404,positive,fresno
2022-02-15,02:05:30,@DrewGalyen You hope the Coyotes don't try to screw ASU the way the f-ing Cards tried to.,1493406080772153345,[],39854052,alvarep,"OC, Southern California",402,True,,,0.0,0.0,0.781,0.219,0.4932,positive,fresno
2022-02-14,23:10:05,"@BecksBack47 @ArizonaCoyotes Not true. They have one.

https://t.co/15cQK1EZ0r",1493361936599244800,[],188106899,dilanesper,Southern California,1058,False,,,0.0,0.25,0.75,0.0,-0.3252,negative,fresno
2022-02-14,23:09:32,"This is an embarrassment for the NHL. There's at least 3 or 4 Canadian cities that could draw 15,000 a game if the Coyotes moved there. https://t.co/gHWjH6nZHw",1493361797407162369,[],188106899,dilanesper,Southern California,1058,False,,,0.0,0.1,0.9,0.0,-0.4404,negative,fresno
2022-02-14,19:46:25,Coyote hunting contest in Ontario enrages animal rights groups https://t.co/odCAzVAQd8,1493310682799894530,[],33247672,longtailforever,"CA, USA",389,False,,,1.0,0.237,0.763,0.0,-0.4215,negative,fresno
2022-02-14,15:32:10,Coyotes are just wolves that had everything except their ears shrunk https://t.co/8mJLhHILkY,1493246696544899077,[],446712837,Tauss_srgl,"bay area, CA",2104,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-14,11:42:16,"@_BlueZeru I think shaymin is pretty cute 
The little hedgehog one",1493188842475507716,[],1068004940096794624,Citrus_Coyote,Southern California ,157,False,,,0.0,0.0,0.592,0.408,0.7351,positive,fresno
2022-02-14,05:44:57,"@Coyote_Arts @Vaddy6 @USCPSC Nono, not to *inject* bleach. And one of those grown adults was theoretically the US president.",1493098921479995393,[],8477232,omgwai,Bay Area (CA),251,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-02-14,01:27:43,Springtime in California. I can hear the coyotes. And the birds and the bees. https://t.co/y5R0Ct6K5x,1493034184482250754,[],2364766740,jadeecee1,Northern California ,4966,False,,,1.0,0.0,1.0,0.0,0.0,neutral,fresno
