"","id","county","x.cen","y.cen","xmin","xmax","ymin","ymax","sqkm","inclusion","ppt"
"3213",3213,"SAN BERNARDINO",211023.41877722,-354929.12721212,-117.748190674094,-117.636211660717,34.7529145880306,34.8451613818951,100,1,162.142499694824
"3214",3214,"SAN BERNARDINO",221023.41877722,-354929.12721212,-117.638936106661,-117.526837414535,34.750619505906,34.842967728575,100,1,170.589700469971
"3215",3215,"SAN BERNARDINO",231023.41877722,-354929.12721212,-117.529687810949,-117.417469752357,34.7482206518497,34.840670183733,100,1,156.564100494385
"3216",3216,"SAN BERNARDINO",241023.41877722,-354929.12721212,-117.420446076515,-117.308108964637,34.7457180347352,34.8382687559076,100,1,132.475099868774
"3217",3217,"SAN BERNARDINO",251023.41877722,-354929.12721212,-117.311211192809,-117.198755341715,34.7431116638176,34.8357634540216,100,1,127.400667148166
"3218",3218,"SAN BERNARDINO",261023.41877722,-354929.12721212,-117.201983449172,-117.089409173819,34.7404015487337,34.8331542873817,100,1,140.642999725342
"3219",3219,"SAN BERNARDINO",271023.41877722,-354929.12721212,-117.092763134833,-116.980070751058,34.7375876995012,34.8304412656779,100,1,161.852600097656
"3220",3220,"SAN BERNARDINO",281023.41877722,-354929.12721212,-116.983550538901,-116.870740363417,34.734670126519,34.8276243989838,100,1,195.585300750732
"3221",3221,"SAN BERNARDINO",291023.41877722,-354929.12721212,-116.874345950364,-116.761418300753,34.7316488405663,34.8247036977557,100,1,184.698666042752
"3222",3222,"SAN BERNARDINO",301023.41877722,-354929.12721212,-116.765149658082,-116.65210485279,34.7285238528024,34.8216791728328,100,1,171.727400588989
"3223",3223,"SAN BERNARDINO",311023.41877722,-354929.12721212,-116.655961950781,-116.542800309116,34.7252951747664,34.8185508354363,100,1,120.588800430298
"3224",3224,"SAN BERNARDINO",321023.41877722,-354929.12721212,-116.546783117054,-116.433504959174,34.7219628183773,34.8153186971695,100,1,108.549600143433
"3225",3225,"SAN BERNARDINO",331023.41877722,-354929.12721212,-116.437613445351,-116.324219092265,34.7185267959326,34.8119827700171,100,1,117.083700027466
"3226",3226,"SAN BERNARDINO",341023.41877722,-354929.12721212,-116.328453223976,-116.214942997535,34.7149871201088,34.8085430663453,100,1,123.443333858914
"3227",3227,"SAN BERNARDINO",351023.41877722,-354929.12721212,-116.219302741083,-116.105676963978,34.7113438039605,34.8049995989006,100,1,102.507200164795
"3228",3228,"SAN BERNARDINO",361023.41877722,-354929.12721212,-116.110162284673,-115.996421280425,34.7075968609204,34.8013523808101,100,1,122.199000549316
"3229",3229,"SAN BERNARDINO",371023.41877722,-354929.12721212,-116.001032142586,-115.887176235543,34.7037463047984,34.7976014255811,100,1,144.574400787354
"3230",3230,"SAN BERNARDINO",381023.41877722,-354929.12721212,-115.8919126025,-115.77794211783,34.6997921497816,34.7937467470999,100,1,146.99522213406
"3231",3231,"SAN BERNARDINO",391023.41877722,-354929.12721212,-115.782803951922,-115.668719215612,34.6957344104333,34.7897883596323,100,1,160.125300292969
"3232",3232,"SAN BERNARDINO",401023.41877722,-354929.12721212,-115.673706478189,-115.559507817034,34.6915731016934,34.7857262778225,100,1,156.608000030518
"3233",3233,"SAN BERNARDINO",411023.41877722,-354929.12721212,-115.564620468459,-115.450308210059,34.687308238877,34.7815605166929,100,1,152.23890045166
"3234",3234,"SAN BERNARDINO",421023.41877722,-354929.12721212,-115.455546209709,-115.341120682464,34.6829398376745,34.7772910916438,100,1,153.421700210571
"3235",3235,"SAN BERNARDINO",431023.41877722,-354929.12721212,-115.346483988731,-115.231945521832,34.6784679141508,34.7729180184524,100,1,139.718332841661
"3236",3236,"SAN BERNARDINO",441023.41877722,-354929.12721212,-115.237434092123,-115.122783015552,34.6738924847451,34.7684413132727,100,1,168.316699523926
"3237",3237,"SAN BERNARDINO",451023.41877722,-354929.12721212,-115.12839680629,-115.01363345081,34.6692135662701,34.7638609926349,100,1,170.646900177002
"3238",3238,"SAN BERNARDINO",461023.41877722,-354929.12721212,-115.019372417438,-114.904497114588,34.6644311759116,34.7591770734448,100,1,143.955100402832
"3239",3239,"SAN BERNARDINO",471023.41877722,-354929.12721212,-114.910361211567,-114.795374293659,34.6595453312277,34.7543895729834,100,1,151.685776265462
"3240",3240,"SAN BERNARDINO",481023.41877722,-354929.12721212,-114.801363474469,-114.686265274579,34.6545560501489,34.7494985089062,100,1,147.885099334717
"3241",3241,"SAN BERNARDINO",491023.41877722,-354929.12721212,-114.692379491725,-114.577170343687,34.6494633509768,34.7445038992428,100,1,136.008999176025
"3242",3242,"SAN BERNARDINO",500804.756954332,-355176.330901996,-114.583409548695,-114.469802530726,34.6442672523838,34.7394057623961,94.2791559620972,0.942791559620972,133.807234419153
"3243",3243,"SANTA BARBARA",-48976.58122278,-364929.12721212,-120.590060394025,-120.480190952326,34.6855492533345,34.7761428062397,100,1,378.466899108887
"3244",3244,"SANTA BARBARA",-38976.58122278,-364929.12721212,-120.480744628484,-120.370999806584,34.6860574224062,34.7765476529805,100,1,414.582800598145
"3245",3245,"SANTA BARBARA",-28976.58122278,-364929.12721212,-120.371427584668,-120.261807676627,34.6864618361032,34.7768486317572,100,1,457.819399414063
"3246",3246,"SANTA BARBARA",-18976.58122278,-364929.12721212,-120.26210955323,-120.15261485212,34.6867624929328,34.7770457414536,100,1,492.558777533637
"3247",3247,"SANTA BARBARA",-8976.58122278,-364929.12721212,-120.152790824837,-120.043421622737,34.6869593917848,34.777138981339,100,1,548.923600769043
"3248",3248,"SANTA BARBARA",1023.41877722,-364929.12721212,-120.043471690165,-119.934152439899,34.6870419130321,34.777138981339,100,1,658.712298583984
"3249",3249,"SANTA BARBARA",11023.41877722,-364929.12721212,-119.934228278159,-119.824833364726,34.6869275351226,34.7771283510674,100,1,783.194702148438
"3250",3250,"SANTA BARBARA",21023.41877722,-364929.12721212,-119.82503510807,-119.715514755328,34.6867093986263,34.7770138506783,100,1,910.308444552951
"3251",3251,"SANTA BARBARA",31023.41877722,-364929.12721212,-119.715842402148,-119.606196902383,34.6863875043486,34.7767954805963,100,1,786.571899414062
"3252",3252,"SANTA BARBARA",41023.41877722,-364929.12721212,-119.606650450068,-119.496880096553,34.6859618534778,34.7764732416313,100,1,657.316799316406
"3253",3253,"VENTURA",51023.41877722,-364929.12721212,-119.497459541489,-119.387564628485,34.6854324475852,34.776047134978,100,1,503.574699707031
"3254",3254,"VENTURA",61023.41877722,-364929.12721212,-119.388269966057,-119.278250788807,34.6847992886249,34.7755171622165,99.9999999999999,0.999999999999999,452.663299865723
"3255",3255,"VENTURA",71023.41877722,-364929.12721212,-119.279082013394,-119.168938868116,34.6840623789341,34.774883325312,100,1,580.020336914062
"3256",3256,"VENTURA",81023.41877722,-364929.12721212,-119.169895973097,-119.059629156984,34.6832217212327,34.7741456266144,100,1,497.459599609375
"3257",3257,"VENTURA",91023.41877722,-364929.12721212,-119.060712134733,-118.950321945943,34.6822773186233,34.7733040688587,100,1,494.144700622559
"3258",3258,"VENTURA",101023.41877722,-364929.12721212,-118.951530787833,-118.841017525488,34.681229174591,34.7723586551649,100,1,482.312001953125
"3259",3259,"VENTURA",111023.41877722,-364929.12721212,-118.84235222189,-118.731716186069,34.6800772930035,34.7713093890374,100,1,400.844665866428
"3260",3260,"LOS ANGELES",121023.41877722,-364929.12721212,-118.733176726351,-118.622418218085,34.6788216781109,34.7701562743653,100,1,429.528200073242
"3261",3261,"LOS ANGELES",131023.41877722,-364929.12721212,-118.624004590616,-118.513123911884,34.6774623345456,34.7688993154225,100,1,535.486999206543
"3262",3262,"LOS ANGELES",141023.41877722,-364929.12721212,-118.514836104029,-118.403833557755,34.6759992673217,34.7675385168667,100,1,422.263098144531
"3263",3263,"LOS ANGELES",151023.41877722,-364929.12721212,-118.405671555878,-118.294547445921,34.6744324818359,34.7660738837404,100,1,274.670100250244
"3264",3264,"LOS ANGELES",161023.41877722,-364929.12721212,-118.296511235388,-118.185265866542,34.6727619838659,34.7645054214698,100,1,199.635333930122
"3265",3265,"LOS ANGELES",171023.41877722,-364929.12721212,-118.187355431717,-118.075989109702,34.6709877795717,34.762833135865,100,1,184.042200164795
"3266",3266,"LOS ANGELES",181023.41877722,-364929.12721212,-118.07820443395,-117.96671746541,34.669109875494,34.7610570331199,100,1,180.032800598145
"3267",3267,"LOS ANGELES",191023.41877722,-364929.12721212,-117.969058531096,-117.857451223594,34.6671282785551,34.7591771198117,100,1,157.823900604248
"3268",3268,"LOS ANGELES",201023.41877722,-364929.12721212,-117.859918012084,-117.748190674094,34.6650429960582,34.7571934029012,100,1,164.230666775174
"3269",3269,"SAN BERNARDINO",211023.41877722,-364929.12721212,-117.750783165756,-117.638936106661,34.6628540356871,34.755105889732,100,1,166.050700683594
